id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,classification_1,classification_2,classification_3
10.2307_41317422,0.002877735,0.191206212,0.001504227,0.004612501,0.001954392,0.001882245,0.459800974,0.002725344,8.19E-04,0.001835225,0.165450504,0.002498289,0.001051463,0.002569941,0.001702464,6.23E-04,0.002344551,0.001616337,0.002076482,0.001674789,0.018513115,0.001376405,0.00156676,0.001916858,0.005191988,0.001701585,0.002994145,0.028140258,0.003977514,0.076366758,0.00335815,0.001001056,8.46E-04,9.04E-04,0.001319802,6,1,10
10.2307_40802231,0.002130454,0.001728406,0.001113614,0.003414742,0.001446882,0.001393469,8.24E-04,0.141843619,6.06E-04,0.001358659,0.002635999,0.001849541,7.78E-04,0.001902587,0.001260374,4.61E-04,0.001735726,0.001196611,0.001537268,0.001239885,0.293357655,0.001018984,0.001159909,0.001419094,0.003843749,0.001259723,0.042166916,8.58E-04,0.002944646,0.03656094,0.242187802,7.41E-04,0.200377884,6.69E-04,9.77E-04,20,30,32
10.2307_41317384,0.001384015,0.04005241,7.23E-04,0.702950749,9.40E-04,9.05E-04,5.35E-04,0.053216829,3.94E-04,8.83E-04,0.001712434,0.014178051,5.06E-04,0.001235985,8.19E-04,3.00E-04,0.001127586,7.77E-04,0.03992824,8.05E-04,0.021880204,6.62E-04,7.54E-04,9.22E-04,0.002497029,8.18E-04,0.001440001,5.57E-04,0.014889468,0.088633854,0.001615065,4.81E-04,4.07E-04,4.35E-04,6.35E-04,3,29,7
10.2307_41061155,0.0397016,0.020476485,0.001050654,0.003221681,0.001365079,0.001314686,7.77E-04,0.001903563,5.72E-04,0.001281844,0.002486967,0.001744973,7.34E-04,0.00179502,0.001189115,4.35E-04,0.02048339,0.001128958,0.001450355,0.001169785,0.25792618,9.61E-04,0.001094331,0.359409026,0.154392818,0.001188502,0.002091312,8.09E-04,0.002778163,0.109877073,0.002345557,6.99E-04,5.91E-04,6.31E-04,9.22E-04,23,20,24
10.2307_40802375,0.001522293,0.001235015,0.057887827,0.002439968,0.001033854,9.96E-04,5.89E-04,0.00144168,4.33E-04,9.71E-04,0.058975631,0.00132157,5.56E-04,0.001359473,9.01E-04,3.30E-04,0.001240244,8.55E-04,0.001098439,0.086524105,0.152523519,0.200550473,8.29E-04,0.100925183,0.00274651,0.157903412,0.001583873,0.043431971,0.002104066,0.111762393,0.001776428,5.30E-04,4.48E-04,4.78E-04,6.98E-04,21,25,20
10.2307_23355444,0.051942065,0.001094428,7.05E-04,0.002162215,9.16E-04,0.026178876,5.22E-04,0.001277567,3.84E-04,8.60E-04,0.001669115,0.013819395,4.93E-04,0.431245734,7.98E-04,2.92E-04,0.001099062,0.291667793,9.73E-04,7.85E-04,0.071919772,6.45E-04,7.34E-04,0.038843366,0.002433863,7.98E-04,0.001403574,5.43E-04,0.001864551,0.023150399,0.001574209,4.69E-04,3.97E-04,0.025720133,6.19E-04,13,17,20
10.2307_41506776,0.128550097,0.001372103,8.84E-04,0.018568161,0.017005967,0.001106212,6.54E-04,0.001601709,4.81E-04,0.286510937,0.017949953,0.01732562,6.18E-04,0.001510377,0.001000553,3.66E-04,0.001377913,9.50E-04,0.001220367,9.84E-04,0.026737674,8.09E-04,9.21E-04,0.001126554,0.003051377,0.001000037,0.096903806,6.81E-04,0.065767033,0.140025537,0.160547147,5.88E-04,4.97E-04,5.31E-04,7.76E-04,9,30,29
10.2307_42003019,0.00169127,0.159945636,8.84E-04,0.002710808,0.017005967,0.112107685,0.349515852,0.001601709,4.81E-04,0.032793284,0.0020926,0.01732562,6.18E-04,0.001510377,0.001000553,3.66E-04,0.001377913,9.50E-04,0.001220367,0.032698995,0.074309734,8.09E-04,9.21E-04,0.032841261,0.034766084,0.001000037,0.001759686,6.81E-04,0.065767033,0.029024064,0.001973614,5.88E-04,4.97E-04,0.016388432,7.76E-04,6,1,5
10.2307_40606393,0.001480044,0.001200738,7.74E-04,0.016249145,0.001005161,0.361767345,5.72E-04,0.001401668,4.21E-04,9.44E-04,0.043461938,0.001284892,5.41E-04,0.112336909,8.76E-04,3.21E-04,0.001205823,8.31E-04,0.001067953,0.014738254,0.078905934,7.08E-04,0.042436486,9.86E-04,0.01654718,8.75E-04,0.001539915,5.96E-04,0.00204567,0.136414355,0.154372979,5.15E-04,4.35E-04,4.65E-04,6.79E-04,5,30,29
10.2307_23017470,0.001420891,0.001152749,7.43E-04,0.068888838,9.65E-04,9.29E-04,5.50E-04,0.001345648,4.04E-04,9.06E-04,0.001758061,0.001233538,5.19E-04,0.227747678,8.41E-04,3.08E-04,0.00115763,7.98E-04,0.00102527,8.27E-04,0.142363714,0.160546965,7.74E-04,0.080880136,0.002563562,8.40E-04,0.001478369,5.72E-04,0.001963911,0.290829665,0.001658098,4.94E-04,4.18E-04,4.46E-04,6.52E-04,29,13,21
10.2307_41506808,0.038259537,0.001571456,0.001012491,0.166556099,0.09212185,0.001266933,7.49E-04,0.001834421,5.51E-04,0.001235284,0.002396634,0.128810487,7.08E-04,0.00172982,0.001145924,4.20E-04,0.001578111,0.001087951,0.001397674,0.001127296,0.248557645,9.26E-04,0.001054582,0.001290232,0.003494712,0.001145332,0.038337892,7.80E-04,0.002677253,0.069563516,0.002260361,6.74E-04,5.70E-04,6.08E-04,0.182501063,20,34,3
10.2307_40984123,0.00226626,0.001838584,0.001184602,0.003632416,0.001539114,0.001482297,8.76E-04,0.129637032,6.45E-04,0.001445268,0.002804032,0.001967441,8.28E-04,0.002023868,0.001340717,0.064236274,0.00184637,0.00127289,0.001635262,0.001318922,0.439548635,0.022332403,0.001233848,0.001509555,0.00408877,0.001340025,0.002357936,9.12E-04,0.151871599,0.081388459,0.045141522,7.88E-04,0.021914878,7.12E-04,0.001039365,20,28,7
10.2307_42003026,0.001349004,0.001094428,7.05E-04,0.002162215,9.16E-04,8.82E-04,0.582341909,0.001277567,3.84E-04,8.60E-04,0.001669115,0.02646766,4.93E-04,0.013852984,7.98E-04,2.92E-04,0.001099062,7.58E-04,9.73E-04,7.85E-04,0.071919772,6.45E-04,7.34E-04,0.013546836,0.103619984,7.98E-04,0.001403574,5.43E-04,0.001864551,0.162281316,0.001574209,4.69E-04,3.97E-04,4.24E-04,6.19E-04,6,29,24
10.2307_42002994,0.001420891,0.001152749,7.43E-04,0.002277438,9.65E-04,9.29E-04,5.50E-04,0.014667928,4.04E-04,0.054195269,0.015080341,0.001233538,5.19E-04,0.001268917,8.41E-04,3.08E-04,0.00115763,7.98E-04,0.00102527,0.054116053,0.288908795,6.80E-04,7.74E-04,9.46E-04,0.029208122,8.40E-04,0.001478369,5.72E-04,0.228442673,0.197573704,0.014980378,0.080427955,4.18E-04,4.46E-04,6.52E-04,20,28,29
10.2307_41688039,0.001440076,0.014670473,7.53E-04,0.029312508,9.78E-04,9.42E-04,5.57E-04,0.001363817,4.10E-04,9.18E-04,0.001781799,0.028254513,5.26E-04,0.122805487,8.52E-04,3.12E-04,0.244212134,8.09E-04,0.001039113,8.38E-04,0.292809687,6.89E-04,7.84E-04,9.59E-04,0.110615452,8.52E-04,0.001498331,0.04108627,0.001990428,0.092224099,0.001680486,5.01E-04,4.23E-04,4.52E-04,6.60E-04,20,16,13
10.2307_23017472,0.001076649,8.73E-04,5.63E-04,0.10267233,7.31E-04,7.04E-04,4.16E-04,0.001019635,3.06E-04,6.87E-04,0.132562779,0.152354664,3.93E-04,0.081718815,6.37E-04,2.33E-04,0.08163449,6.05E-04,0.010871541,6.27E-04,0.077588982,5.15E-04,0.010680838,0.101663807,0.062510473,6.37E-04,0.001120202,4.33E-04,0.00148811,0.089139144,0.041635048,3.75E-04,0.040695259,3.38E-04,4.94E-04,11,10,3
10.2307_42002948,0.155089803,0.001108447,7.14E-04,0.168723725,0.026548488,8.94E-04,5.28E-04,0.001293933,3.89E-04,8.71E-04,0.001690497,0.001186132,4.99E-04,0.001220151,0.013618586,2.96E-04,0.001113141,7.67E-04,0.013796161,7.95E-04,0.252185189,6.53E-04,7.44E-04,9.10E-04,0.015275335,8.08E-04,0.052662727,5.50E-04,0.104370781,0.061877842,0.001594375,4.75E-04,4.02E-04,4.29E-04,0.115919251,20,3,0
10.2307_40606403,0.48510434,0.033619933,8.98E-04,0.09943165,0.001167121,0.001124036,6.65E-04,0.001627517,4.89E-04,0.001095957,0.002126317,0.001491924,6.28E-04,0.001534714,0.001016675,3.72E-04,0.001400116,9.65E-04,0.001240031,0.001000148,0.204409962,8.22E-04,0.033161357,0.017257567,0.051439125,0.00101615,0.001788039,6.92E-04,0.002375286,0.045604585,0.002005415,5.98E-04,5.05E-04,5.40E-04,7.88E-04,0,20,3
10.2307_40469111,0.001639281,0.001329925,8.57E-04,0.002627478,0.001113305,0.001072207,6.34E-04,0.001552472,4.66E-04,0.001045422,0.017398175,0.001423132,5.99E-04,0.001463948,9.70E-04,3.55E-04,0.001335557,9.21E-04,0.016552754,9.54E-04,0.072025468,7.84E-04,8.92E-04,0.001091924,0.002957578,9.69E-04,0.001705593,6.60E-04,0.432623001,0.243310489,0.001912946,5.70E-04,0.046591749,0.138843866,7.52E-04,28,29,33
10.2307_42003034,0.001567026,0.015963743,8.19E-04,0.002511666,0.001064234,0.001024947,0.059375779,0.001484044,4.46E-04,9.99E-04,0.001938873,0.001360404,0.015264995,0.001399421,9.27E-04,3.39E-04,0.177585938,8.80E-04,0.089285341,9.12E-04,0.098235654,7.49E-04,8.53E-04,0.001043795,0.002827216,9.27E-04,0.001630415,6.31E-04,0.222552455,0.291355767,0.001828628,5.45E-04,4.61E-04,4.92E-04,7.19E-04,29,28,16
10.2307_42003024,0.014176578,0.001108447,7.14E-04,0.002189914,9.28E-04,8.94E-04,0.397647482,0.001293933,3.89E-04,8.71E-04,0.001690497,0.001186132,4.99E-04,0.014030445,8.08E-04,2.96E-04,0.103595486,7.67E-04,9.86E-04,7.95E-04,0.085651378,6.53E-04,7.44E-04,9.10E-04,0.028085628,8.08E-04,0.001421554,5.50E-04,0.117181075,0.215601359,0.001594375,4.75E-04,4.02E-04,4.29E-04,6.27E-04,6,29,28
10.2307_23017439,0.001299688,0.001054418,0.049422861,0.379845284,8.83E-04,8.50E-04,5.03E-04,0.001230862,3.70E-04,0.220174596,0.001608097,0.001128316,4.75E-04,0.001160677,0.025140643,2.82E-04,0.086360005,7.30E-04,9.38E-04,7.56E-04,0.10584818,6.22E-04,7.08E-04,8.66E-04,0.002344887,7.68E-04,0.001352263,5.23E-04,0.001796387,0.095419323,0.013702535,4.52E-04,3.82E-04,4.08E-04,5.96E-04,3,9,20
10.2307_42003136,0.001158513,9.40E-04,6.06E-04,0.023581328,0.055097887,0.109379934,4.48E-04,0.001097163,3.30E-04,7.39E-04,0.001433422,0.077041284,4.23E-04,0.001034602,0.065858685,2.51E-04,0.076979393,6.51E-04,8.36E-04,0.08757198,0.181248466,5.54E-04,6.31E-04,0.055082776,0.00209018,6.85E-04,0.012067595,4.66E-04,0.00160126,0.237125725,0.001351917,4.03E-04,3.41E-04,3.64E-04,5.31E-04,29,20,5
10.2307_41688043,0.001500871,0.099722852,7.85E-04,0.227560414,0.001019305,9.82E-04,5.80E-04,0.015493566,4.27E-04,9.57E-04,0.00185702,0.001302973,5.48E-04,0.001340343,0.09939313,3.25E-04,0.001222791,8.43E-04,0.001082981,0.113450871,0.192593703,7.18E-04,8.17E-04,0.085432773,0.002707861,8.87E-04,0.001561585,6.04E-04,0.016146631,0.124261827,0.00175143,5.22E-04,4.41E-04,4.71E-04,6.88E-04,3,20,29
10.2307_41506801,0.00169127,0.001372103,8.84E-04,0.018568161,0.096292733,0.001106212,6.54E-04,0.001601709,0.048053236,0.001078578,0.017949953,0.001468266,6.18E-04,0.001510377,0.001000553,3.66E-04,0.001377913,0.016807289,0.001220367,9.84E-04,0.042595028,8.09E-04,9.21E-04,0.016983908,0.20919697,0.048572097,0.001759686,6.81E-04,0.1450538,0.29859907,0.017830967,5.88E-04,4.97E-04,5.31E-04,7.76E-04,29,24,28
10.2307_40984107,0.00266224,0.002159837,0.001391586,0.129072946,0.00180804,0.001741296,0.00102959,0.00252126,7.57E-04,0.001697796,0.178022159,0.002311208,9.73E-04,0.002377495,0.001574978,5.77E-04,0.002168983,0.0014953,0.001920988,0.001549375,0.316660817,0.001273335,0.001449436,0.001773317,0.179531377,0.026535334,0.002769933,0.001071848,0.028640833,0.095609317,0.00310668,9.26E-04,7.83E-04,8.36E-04,0.001220971,20,24,10
10.2307_40469117,0.002088731,0.001694557,0.040259702,0.375442887,0.001418546,0.00136618,8.08E-04,0.001978122,5.94E-04,0.040499948,0.002584376,0.00181332,7.63E-04,0.001865327,0.00123569,4.52E-04,0.001701733,0.001173177,0.001507162,0.216639036,0.228860709,9.99E-04,0.001137193,0.001391303,0.003768473,0.001235053,0.002173225,8.41E-04,0.002886978,0.055428881,0.002437428,7.27E-04,6.14E-04,6.56E-04,9.58E-04,3,20,19
10.2307_41061181,0.003326508,0.002698748,0.095306858,0.254846608,0.002259173,0.002175775,0.001286488,0.003150352,9.46E-04,0.002121422,0.004115871,0.002887889,0.001215435,0.002970715,0.001967958,7.21E-04,0.002710176,0.0642471,0.064779003,0.001935967,0.208536277,0.00159105,0.001811091,0.002215786,0.068380362,0.001966942,0.159407824,0.00133929,0.004597795,0.025897206,0.003881842,0.001157167,9.78E-04,0.001044563,0.001525621,3,20,26
10.2307_41687988,0.001836913,0.139273473,9.60E-04,0.071835853,0.001247526,0.001201473,7.10E-04,0.191191555,5.23E-04,0.001171459,0.002272803,0.001594705,6.71E-04,0.001640442,0.05275542,3.98E-04,0.001496572,0.001031738,0.001325458,0.069960656,0.08070888,0.035324388,0.001000093,0.001223567,0.003314145,0.001086154,0.00191122,7.40E-04,0.054207628,0.272644077,0.002143571,6.39E-04,5.40E-04,5.77E-04,8.42E-04,29,7,1
10.2307_23017503,9.87E-04,8.01E-04,5.16E-04,0.001581955,6.70E-04,0.009899483,3.82E-04,9.35E-04,2.81E-04,0.185707978,0.001221185,8.57E-04,3.61E-04,8.81E-04,5.84E-04,2.14E-04,8.04E-04,5.54E-04,0.009966101,5.74E-04,0.052619102,0.176296689,5.37E-04,6.57E-04,0.094319977,5.84E-04,0.05655047,3.97E-04,0.001364173,0.229777999,0.010405676,3.43E-04,0.018798085,0.139118835,4.53E-04,29,9,21
10.2307_42003030,0.001402211,0.001137593,7.33E-04,0.002247496,9.52E-04,9.17E-04,0.210896374,0.001327956,3.99E-04,8.94E-04,0.001734948,0.001217321,5.12E-04,0.001252234,8.30E-04,3.04E-04,0.342967799,7.88E-04,0.001011791,8.16E-04,0.087903518,6.71E-04,7.63E-04,0.066669664,0.06826551,0.027123378,0.040900324,5.65E-04,0.001938091,0.089799134,0.001636298,4.88E-04,4.12E-04,4.40E-04,0.04008448,16,6,29
10.2307_41061158,0.001639281,0.001329925,0.385104407,0.002627478,0.001113305,0.001072207,6.34E-04,0.063032078,4.66E-04,0.001045422,0.002028273,0.001423132,5.99E-04,0.001463948,9.70E-04,3.55E-04,0.001335557,0.06240034,0.001182853,9.54E-04,0.21035458,0.01615396,8.92E-04,0.001091924,0.002957578,9.69E-04,0.001705593,0.0775095,0.048375466,0.043501771,0.001912946,5.70E-04,4.82E-04,5.15E-04,0.062231421,2,20,27
10.2307_42003002,0.001746665,0.001417044,0.01728974,0.002799596,0.001186234,0.001142444,6.76E-04,0.034407644,4.97E-04,0.001113905,0.002161139,0.198037198,6.38E-04,0.001559847,0.001033325,3.78E-04,0.001423045,9.81E-04,0.001260338,0.001016527,0.076743636,8.35E-04,9.51E-04,0.001163453,0.101411741,0.001032791,0.050947532,7.03E-04,0.002414185,0.324755963,0.165805624,6.08E-04,5.14E-04,5.48E-04,8.01E-04,29,11,30
10.2307_40984103,0.001420891,0.001152749,7.43E-04,0.002277438,9.65E-04,9.29E-04,5.50E-04,0.40101405,4.04E-04,9.06E-04,0.121658582,0.001233538,5.19E-04,0.001268917,8.41E-04,3.08E-04,0.00115763,7.98E-04,0.00102527,8.27E-04,0.102396873,6.80E-04,7.74E-04,9.46E-04,0.002563562,8.40E-04,0.10805661,5.72E-04,0.201798112,0.037706343,0.001658098,4.94E-04,4.18E-04,4.46E-04,6.52E-04,7,28,10
10.2307_40469116,0.00169127,0.001372103,8.84E-04,0.050282868,0.001148613,0.001106212,6.54E-04,0.001601709,4.81E-04,0.001078578,0.0020926,0.001468266,6.18E-04,0.001510377,0.048572613,3.66E-04,0.001377913,9.50E-04,0.318367433,9.84E-04,0.121881794,8.09E-04,9.21E-04,0.112128027,0.003051377,0.001000037,0.001759686,6.81E-04,0.00233762,0.314456423,0.001973614,5.88E-04,4.97E-04,5.31E-04,7.76E-04,18,29,20
10.2307_41317430,0.002877735,0.002334665,0.001504227,0.004612501,0.001954392,0.001882245,0.297911076,0.002725344,8.19E-04,0.001835225,0.030542256,0.002498289,0.028033113,0.002569941,0.244537311,6.23E-04,0.002344551,0.028597986,0.029058132,0.001674789,0.045494765,0.001376405,0.00156676,0.001916858,0.005191988,0.001701585,0.002994145,0.001158608,0.003977514,0.157311707,0.00335815,0.001001056,8.46E-04,9.04E-04,0.082264751,6,14,29
10.2307_40927110,0.001902444,0.179916649,0.179367655,0.038723927,0.001292031,0.001244335,7.36E-04,0.0018017,5.41E-04,0.00121325,0.002353884,0.001651596,0.018532435,0.001698965,0.001125483,4.12E-04,0.001549961,0.001068545,0.001372743,0.001107188,0.154937431,9.10E-04,0.001035771,0.001267217,0.039107021,0.001124903,0.001979402,7.66E-04,0.002629498,0.246695913,0.002220042,6.62E-04,0.107583365,5.97E-04,8.73E-04,29,1,2
10.2307_42003131,0.327157438,0.002159837,0.001391586,0.054189439,0.026769209,0.001741296,0.00102959,0.00252126,7.57E-04,0.001697796,0.003293975,0.002311208,9.73E-04,0.002377495,0.001574978,5.77E-04,0.002168983,0.0014953,0.026882157,0.001549375,0.092010296,0.001273335,0.001449436,0.001773317,0.029764363,0.001574165,0.002769933,0.001071848,0.378097201,0.02072581,0.00310668,9.26E-04,7.83E-04,8.36E-04,0.001220971,28,0,20
10.2307_42002996,0.048494338,0.001350685,8.70E-04,0.018278315,0.204058381,0.001088944,6.44E-04,0.001576706,4.74E-04,0.001061741,0.002059934,0.032664993,6.08E-04,0.0014868,9.85E-04,3.61E-04,0.14184481,0.157033335,0.141689723,9.69E-04,0.026320304,7.96E-04,9.06E-04,0.001108969,0.003003746,9.84E-04,0.001732217,6.70E-04,0.00230113,0.184669232,0.001942806,5.79E-04,4.90E-04,0.016132612,7.64E-04,4,29,17
10.2307_41061157,0.003131189,0.002540288,0.001636711,0.269241051,0.266348831,0.002048022,0.00121095,0.002965376,8.91E-04,0.00199686,0.003874203,0.002718323,0.00114407,0.061512355,0.060568476,6.78E-04,0.002551045,0.001758694,0.060975435,0.148612466,0.020143641,0.00149763,0.001704751,0.002085683,0.005649268,0.001851451,0.003257852,0.001260652,0.033685865,0.024376624,0.003653916,0.001089223,9.21E-04,9.83E-04,0.001436043,3,4,19
10.2307_40984138,0.001902444,0.10856736,9.94E-04,0.003049282,0.001292031,0.001244335,7.36E-04,0.0018017,0.036215901,0.00121325,0.002353884,0.001651596,6.95E-04,0.001698965,0.001125483,4.12E-04,0.001549961,0.001068545,0.001372743,0.001107188,0.047913496,9.10E-04,0.001035771,0.001267217,0.021269698,0.001124903,0.091166014,7.66E-04,0.002629498,0.228858591,0.430315779,6.62E-04,5.59E-04,5.97E-04,8.73E-04,30,29,1
10.2307_41433145,0.00242056,0.001963765,0.001265257,0.003879731,0.001643905,0.00158322,9.36E-04,0.342720027,6.89E-04,0.364666494,0.002994946,0.002101395,8.84E-04,0.002161664,0.001432,5.24E-04,0.001972081,0.001359555,0.001746599,0.001408722,0.129047889,0.00115774,0.001317855,0.001612334,0.004367156,0.001431261,0.093299183,9.75E-04,0.003345622,0.018844306,0.002824653,8.42E-04,7.12E-04,7.60E-04,0.00111013,9,7,20
10.2307_40606375,0.002366844,0.001920186,0.001237179,0.003793633,0.001607424,0.001548085,9.15E-04,0.002241507,6.73E-04,0.156850163,0.002928483,0.002054762,8.65E-04,0.002113694,0.001400222,5.13E-04,0.112885996,0.001329385,0.00170784,0.00137746,0.081801047,0.001132048,0.00128861,0.001576554,0.137419457,0.001399499,0.002462588,9.53E-04,0.136420591,0.151575336,0.00276197,0.178355622,6.96E-04,7.43E-04,0.001085495,31,9,29
10.2307_40606398,0.01176514,0.192282584,5.93E-04,0.001817409,0.064557627,7.42E-04,4.39E-04,0.001073835,3.23E-04,0.011354372,0.001402943,9.84E-04,0.032308076,0.001012603,6.71E-04,2.46E-04,9.24E-04,6.37E-04,8.18E-04,6.60E-04,0.007294504,5.42E-04,0.42586774,7.55E-04,0.002045738,6.70E-04,0.001179748,4.57E-04,0.001567213,0.147033752,0.054479473,0.032288215,3.33E-04,3.56E-04,5.20E-04,22,1,29
10.2307_41061188,0.001315721,0.001067425,6.88E-04,0.100798485,8.94E-04,0.013196778,5.09E-04,0.001246047,3.74E-04,8.39E-04,0.001627934,0.001142235,4.81E-04,0.001174995,7.78E-04,2.85E-04,0.001071945,7.39E-04,9.49E-04,0.531222414,0.008464328,6.29E-04,7.16E-04,8.76E-04,0.002373814,0.161148604,0.001368945,5.30E-04,0.001818548,0.158277445,0.00153537,4.58E-04,3.87E-04,4.13E-04,6.03E-04,19,25,29
10.2307_23017445,0.005904879,0.004790543,0.003086553,0.009464479,0.004010254,0.003862214,0.002283643,0.005592185,0.001679971,0.003765732,0.007306075,0.005126286,0.002157517,0.005273311,0.003493318,0.001279026,0.004810829,0.003316592,0.004260774,0.114164855,0.093351576,0.002824271,0.003214865,0.003933237,0.176746023,0.003491516,0.22760039,0.113105693,0.008161537,0.156698408,0.006890651,0.002054085,0.001736383,0.001854202,0.002708127,26,24,29
10.2307_41506778,0.001639281,0.001329925,8.57E-04,0.002627478,0.27777153,0.001072207,6.34E-04,0.001552472,4.66E-04,0.047155127,0.063507879,0.001423132,5.99E-04,0.001463948,9.70E-04,3.55E-04,0.001335557,9.21E-04,0.001182853,9.54E-04,0.102765271,0.385031594,8.92E-04,0.001091924,0.002957578,9.69E-04,0.001705593,6.60E-04,0.079115269,0.012761968,0.001912946,5.70E-04,4.82E-04,5.15E-04,7.52E-04,21,4,20
10.2307_23017504,0.001384015,0.001122831,7.23E-04,0.002218332,9.40E-04,9.05E-04,5.35E-04,0.001310724,3.94E-04,8.83E-04,0.001712434,0.001201524,0.324918846,0.001235985,0.117607518,3.00E-04,0.001127586,7.77E-04,9.99E-04,8.05E-04,0.437129045,6.62E-04,7.54E-04,9.22E-04,0.002497029,8.18E-04,0.053346106,5.57E-04,0.001912942,0.036727749,0.001615065,4.81E-04,4.07E-04,4.35E-04,6.35E-04,20,12,14
10.2307_23355430,0.01579532,0.001235015,0.043614801,0.016712994,0.001033854,9.96E-04,5.89E-04,0.00144168,4.33E-04,0.086608974,0.130340763,0.00132157,5.56E-04,0.001359473,9.01E-04,3.30E-04,0.101151429,8.55E-04,0.001098439,8.86E-04,0.380891941,7.28E-04,8.29E-04,0.001013999,0.00274651,9.00E-04,0.072949005,0.014885919,0.002104066,0.068943314,0.016049454,5.30E-04,0.028993697,4.78E-04,6.98E-04,20,10,16
10.2307_42003128,0.001268766,0.001029331,6.63E-04,0.002033607,0.012757622,8.30E-04,0.53580841,0.024993477,3.61E-04,8.09E-04,0.001569837,0.001101471,4.64E-04,0.001133062,7.51E-04,2.75E-04,0.00103369,7.13E-04,9.16E-04,7.38E-04,0.031954153,6.07E-04,6.91E-04,8.45E-04,0.049872896,0.012646162,0.00132009,5.11E-04,0.001753648,0.307276208,0.001480576,4.41E-04,3.73E-04,3.98E-04,5.82E-04,6,29,24
10.2307_40802233,0.002173877,0.001763635,0.001136312,0.06463118,0.001476372,0.021804151,8.41E-04,0.002058759,6.18E-04,0.001386352,0.043454286,0.001887239,7.94E-04,0.001941366,0.001286063,4.71E-04,0.001771104,0.001221001,0.001568601,0.001265157,0.156660997,0.001039753,0.001183551,0.001448019,0.024304373,0.082814517,0.124555492,0.184315742,0.084533782,0.078070695,0.002536789,0.061903048,0.041403807,6.83E-04,9.97E-04,27,20,26
10.2307_40606373,0.00118424,9.61E-04,6.19E-04,0.001898127,0.023011136,7.75E-04,0.022664859,0.101052436,0.033647225,7.55E-04,0.056982424,0.001028091,0.122570472,0.001057577,7.01E-04,2.57E-04,9.65E-04,6.65E-04,8.55E-04,6.89E-04,0.185273427,5.66E-04,0.011748184,0.078512861,0.013240031,7.00E-04,0.001232145,4.77E-04,0.001636819,0.064736597,0.001381939,0.266894373,3.48E-04,3.72E-04,5.43E-04,31,20,12
10.2307_23017437,0.001972824,0.057092134,0.001031219,0.003162089,0.001339829,0.186262404,0.111746188,0.001868353,0.241024926,0.019755337,0.039435372,0.001712696,7.21E-04,0.001761817,0.019664324,4.27E-04,0.001607301,0.001108076,0.001423527,0.038142555,0.105177638,9.44E-04,0.001074089,0.001314097,0.003559355,0.001166518,0.002052629,7.94E-04,0.002726775,0.144839061,0.002302171,6.86E-04,5.80E-04,6.19E-04,9.05E-04,8,5,29
